City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,hanceville,34.0607,-86.7675,28.950000000000045,51,98,5.01,US,1690742338
332,nuku'alofa,-21.1333,-175.2,19.19000000000005,77,20,2.57,TO,1690742339
333,ha giang,22.8333,104.9833,25.50999999999999,98,100,0.52,VN,1690742339
334,ta`u,-14.2336,-169.5144,26.600000000000023,79,57,5.28,AS,1690742339
335,santa ana,33.7456,-117.8678,35.53000000000003,77,100,6.69,US,1690742045
336,umba,66.6871,34.3429,12.400000000000093,90,100,3.1,RU,1690742339
337,kizel,59.0471,57.6477,17.910000000000082,55,0,0.45,RU,1690742340
338,le port,-20.9373,55.2919,19.980000000000015,88,61,1.54,RE,1690742340
339,manakara,-22.1333,48.0167,18.6400000000001,88,24,2.76,MG,1690742340
340,san rafael del sur,11.8485,-86.4384,27.539999999999964,52,70,7.08,NI,1690742340
341,freetown,8.484,-13.2299,28.840000000000032,79,75,4.63,SL,1690742341
342,bijar,35.8668,47.6051,25.82000000000005,24,39,0.34,IR,1690742341
343,impfondo,1.6381,18.0667,26.059999999999945,69,28,0.66,CG,1690742341
344,abeche,13.8292,20.8324,33.50999999999999,37,100,5.11,TD,1690742341
345,murzuq,25.9155,13.9184,35.98000000000002,12,3,1.75,LY,1690742342
346,mount pearl,47.5166,-52.7813,15.740000000000007,96,100,5.14,CA,1690742105
347,alice springs,-23.7,133.8833,9.75,93,83,0.0,AU,1690742342
348,mana,5.6592,-53.7767,28.309999999999945,78,15,5.24,GF,1690742342
349,griffith,41.5284,-87.4237,28.5,67,0,5.14,US,1690742343
350,kolyvan',55.3053,82.7391,15.789999999999964,95,1,2.44,RU,1690742343
351,badagry,6.4167,2.8833,24.25,93,99,2.68,NG,1690742343
352,souillac,-20.5167,57.5167,22.21000000000004,68,20,1.54,MU,1690742343
353,cooper's town,26.8667,-77.5167,29.6400000000001,72,100,3.82,BS,1690742343
354,san andres,12.5847,-81.7006,31.00999999999999,74,20,6.17,CO,1690742205
355,fisterra,42.9049,-9.2629,23.19000000000005,73,7,5.56,ES,1690742344
356,hilo,19.7297,-155.09,27.00999999999999,70,75,3.09,US,1690742344
357,kencong,-8.2833,113.3667,21.059999999999945,90,72,0.85,ID,1690742345
358,pangoa,-12.1167,-73.0,30.1400000000001,40,11,2.07,PE,1690742345
359,manchar,19.0,73.9333,22.059999999999945,90,100,4.63,IN,1690742345
360,minas de marcona,-15.2119,-75.1103,20.83000000000004,50,1,4.45,PE,1690742345
361,al hudaydah,14.7978,42.9545,33.02999999999997,59,99,7.15,YE,1690742346
362,luau,-10.7073,22.2247,22.799999999999955,20,3,1.92,AO,1690742346
363,sydney,-33.8679,151.2073,14.039999999999964,67,0,3.09,AU,1690742207
364,katsuura,35.1333,140.3,26.289999999999964,87,11,5.39,JP,1690742347
365,howrah,22.5892,88.3103,30.0,89,40,0.0,IN,1690742341
366,pochinok,54.4068,32.4407,15.440000000000056,83,100,3.06,RU,1690742348
367,nicoya,10.1483,-85.452,29.33000000000004,76,96,1.72,CR,1690742348
368,ad darbasiyah,37.0728,40.652,31.69000000000005,23,0,3.74,SY,1690742349
369,ronse,50.7505,3.6049,18.279999999999973,89,100,7.53,BE,1690742349
370,labrador city,52.9463,-66.9114,11.950000000000044,76,100,3.6,CA,1690742349
371,freeport,40.6576,-73.5832,27.360000000000014,49,20,7.2,US,1690742350
372,sirte,31.2089,16.5887,27.789999999999964,72,0,6.27,LY,1690742350
373,saint-francois,46.4154,3.9054,20.69000000000005,49,0,3.09,FR,1690742350
374,leava,-14.3,-178.1667,26.350000000000023,78,99,7.92,WF,1690742350
375,greenfield,42.9614,-88.0126,26.680000000000064,52,40,4.63,US,1690742351
376,parintins,-2.6283,-56.7358,34.77000000000004,38,96,1.83,BR,1690742351
377,karasu,41.071,30.7854,20.19000000000005,78,0,3.95,TR,1690742351
378,palo santo,-25.5633,-59.3378,30.309999999999945,33,0,3.33,AR,1690742351
379,floro,61.5996,5.0328,15.980000000000018,77,75,3.09,NO,1690742352
380,ponta delgada,37.7333,-25.6667,24.40000000000009,78,20,5.14,PT,1690742352
381,alegrete,-29.7831,-55.7919,21.769999999999985,43,5,1.47,BR,1690742321
382,santyoku,37.4406,129.1708,25.3900000000001,79,68,2.76,KR,1690742352
383,krasnyy chikoy,50.3643,108.7512,19.059999999999945,90,23,0.78,RU,1690742353
384,cockburn town,21.4612,-71.1419,28.920000000000076,80,100,7.06,TC,1690742353
385,lautoka,-17.6167,177.4667,19.920000000000076,73,75,3.09,FJ,1690742353
386,igarka,67.4667,86.5833,14.870000000000005,92,61,5.28,RU,1690742353
387,zeralda,36.7117,2.8424,30.94000000000005,81,37,2.28,DZ,1690742353
388,choele choel,-39.2667,-65.6833,19.430000000000064,35,100,5.36,AR,1690742354
389,codrington,-38.2667,141.9667,10.82000000000005,77,8,7.09,AU,1690742354
390,cervantes,-39.05,-67.3833,22.100000000000023,42,100,5.36,AR,1690742354
391,rovinj,45.08,13.64,26.90000000000009,79,0,1.69,HR,1690742354
392,armacao de buzios,-22.7469,-41.8817,21.029999999999973,71,100,2.71,BR,1690742355
393,trevelin,-43.0858,-71.4639,7.710000000000036,87,62,3.85,AR,1690742355
394,fort bragg,35.139,-79.006,35.08000000000004,51,40,4.12,US,1690742355
395,san antonio oeste,-40.7319,-64.9477,16.940000000000055,39,100,6.57,AR,1690742355
396,bac lieu,9.285,105.7244,26.360000000000014,87,98,3.94,VN,1690742356
397,korfovskiy,48.2183,135.0564,18.700000000000045,96,5,0.95,RU,1690742356
398,olinda,-8.0089,-34.8553,26.850000000000023,74,40,7.2,BR,1690742208
399,praia da vitoria,38.7333,-27.0667,26.1400000000001,83,40,1.93,PT,1690742356
400,mitchell,43.7094,-98.0298,24.99000000000001,73,20,5.14,US,1690742278
401,yass,-34.8333,148.9167,7.129999999999996,94,1,2.64,AU,1690742357
402,ampanihy,-24.7,44.75,16.779999999999973,64,85,1.55,MG,1690742357
403,oppdal,62.5943,9.6912,16.279999999999973,71,98,1.75,NO,1690742357
404,azul,-36.777,-59.8585,17.25999999999999,57,100,1.65,AR,1690742358
405,cangucu,-31.395,-52.6756,20.559999999999945,69,100,1.16,BR,1690742358
406,holualoa,19.6228,-155.9522,27.700000000000045,70,40,1.54,US,1690742358
407,el calafate,-50.3408,-72.2768,1.9200000000000728,74,1,3.15,AR,1690742358
408,vilyuchinsk,52.9306,158.4028,13.150000000000093,96,100,1.69,RU,1690742359
409,sitka,57.0531,-135.33,15.940000000000056,77,100,2.06,US,1690742359
410,monrovia,6.3005,-10.7969,26.870000000000005,84,100,4.04,LR,1690742359
411,naduvattam,11.4833,76.5667,13.180000000000064,93,100,1.06,IN,1690742359
412,hafar al-batin,28.4328,45.9708,39.32000000000005,9,0,3.09,SA,1690742360
413,kavieng,-2.5744,150.7967,27.529999999999973,74,100,3.13,PG,1690742360
414,howard springs,-12.497,131.047,21.950000000000045,83,100,1.52,AU,1690742360
415,bubaque,11.2833,-15.8333,26.019999999999985,81,100,5.06,GW,1690742360
416,lorengau,-2.0226,147.2712,26.700000000000045,81,100,2.02,PG,1690742361
417,concepcion,-36.827,-73.0498,17.8900000000001,72,0,2.57,CL,1690742361
418,chulym,55.0997,80.9572,15.430000000000064,94,10,2.76,RU,1690742361
419,ancud,-41.8697,-73.8203,11.230000000000018,91,100,2.98,CL,1690742361
420,prado,-17.3411,-39.2208,22.470000000000027,78,74,6.61,BR,1690742361
421,turpan,42.9333,89.1667,32.82000000000005,24,76,1.97,CN,1690742362
422,an nuhud,12.7,28.4333,27.33000000000004,67,99,4.14,SD,1690742362
423,castillos,-34.1667,-53.8333,17.410000000000082,60,43,2.99,UY,1690742362
424,baruun-urt,46.6806,113.2792,23.0,38,4,3.43,MN,1690742362
425,veydelevka,50.1521,38.4492,18.269999999999985,72,99,1.78,RU,1690742363
426,susanville,40.4163,-120.653,29.340000000000032,18,0,3.13,US,1690742363
427,isangel,-19.55,169.2667,19.930000000000064,78,44,6.28,VU,1690742363
428,ormara,25.2088,64.6357,27.8900000000001,85,55,6.38,PK,1690742363
429,orsa,54.5153,30.4053,15.710000000000036,83,99,2.06,BY,1690742364
430,kittila,67.6647,24.8936,16.08000000000004,72,0,1.54,FI,1690742364
431,sarkand,45.41,79.9186,23.46000000000004,36,58,2.84,KZ,1690742364
432,serowe,-22.3833,26.7167,8.910000000000082,32,0,2.56,BW,1690742364
433,sola,-13.8833,167.55,23.879999999999995,75,100,8.55,VU,1690742365
434,nurlat,54.4277,50.8051,19.46000000000004,71,97,4.11,RU,1690742365
435,brisas de zicatela,15.8369,-97.0419,31.289999999999964,58,75,2.57,MX,1690742365
436,vila velha,-20.3297,-40.2925,19.41000000000008,93,100,4.12,BR,1690742365
437,pirapozinho,-22.2753,-51.5,25.71000000000004,41,0,3.6,BR,1690742365
438,chipinge,-20.1883,32.6236,15.6400000000001,28,0,1.53,ZW,1690742366
439,san lorenzo de esmeraldas,1.2883,-78.8369,28.309999999999945,77,61,3.42,EC,1690742366
440,coquimbo,-29.9533,-71.3436,15.850000000000025,77,75,5.66,CL,1690742366
441,as suwayrah,32.9256,44.7758,36.83000000000004,11,0,4.86,IQ,1690742366
442,ende,-8.8432,121.6623,22.75,83,6,0.42,ID,1690742367
443,cascais,38.6979,-9.4215,26.920000000000076,61,20,9.77,PT,1690742367
444,bodo,67.28,14.405,17.190000000000055,77,0,4.12,NO,1690742367
445,antsiranana,-12.2787,49.2917,23.40000000000009,76,0,7.37,MG,1690742367
446,conde,-7.2597,-34.9075,27.700000000000045,65,20,8.23,BR,1690742367
447,greenville,35.6127,-77.3663,32.289999999999964,63,75,4.63,US,1690742285
448,nizhnesortymskiy,62.4397,71.7603,16.289999999999964,86,56,4.78,RU,1690742368
449,baganga,7.5739,126.56,25.309999999999945,82,80,2.43,PH,1690742368
450,masterton,-40.9597,175.6575,8.82000000000005,98,19,1.74,NZ,1690742368
451,taltal,-25.4,-70.4833,18.99000000000001,68,25,2.02,CL,1690742369
452,eyl,7.9803,49.8164,25.129999999999995,81,33,11.63,SO,1690742369
453,luwingu,-10.2621,29.9271,17.0,26,67,0.79,ZM,1690742370
454,bedford,52.1346,-0.4663,17.670000000000073,93,100,7.0,GB,1690742371
455,tvoroyri,61.5556,-6.8111,11.230000000000018,91,36,5.98,FO,1690742371
456,port douglas,-16.4833,145.4667,19.670000000000076,81,3,2.71,AU,1690742371
457,selma,36.5708,-119.6121,36.79000000000002,37,0,4.63,US,1690742112
458,peace river,56.2501,-117.286,22.170000000000076,68,75,2.06,CA,1690742372
459,manjeshvar,12.7,74.8833,26.66000000000008,87,49,2.53,IN,1690742372
460,kapa'a,22.0752,-159.319,26.180000000000064,86,100,3.13,US,1690742372
461,kani keli,-12.9536,45.1033,24.590000000000032,73,100,1.7,YT,1690742373
462,rasht,37.2808,49.5832,23.879999999999995,90,100,1.7,IR,1690742373
463,walvis bay,-22.9575,14.5053,15.529999999999973,55,0,6.17,,1690742373
464,ixtapa,20.7,-105.2,33.46000000000004,66,0,3.09,MX,1690742374
465,dennery,13.8996,-60.8879,31.049999999999955,86,40,7.2,LC,1690742374
466,garoowe,8.4054,48.4845,28.019999999999985,51,70,12.29,SO,1690742374
467,zapata,26.9073,-99.2714,37.06,34,100,3.6,US,1690742374
468,kailua-kona,19.6406,-155.9956,29.769999999999985,70,40,1.54,US,1690742303
469,geraldton,-28.7667,114.6,8.230000000000018,93,0,2.57,AU,1690742375
470,barranca,-10.75,-77.7667,21.430000000000064,70,14,4.65,PE,1690742375
471,tyukhtet,56.5389,89.3011,15.279999999999973,97,75,2.19,RU,1690742375
472,natal,-5.795,-35.2094,28.120000000000005,69,75,8.23,BR,1690742376
473,tarko-sale,64.9225,77.785,17.110000000000014,90,9,6.35,RU,1690742376
474,andovoranto,-18.95,49.1,19.049999999999955,86,0,0.91,MG,1690742376
475,hami,42.8,93.45,29.170000000000076,31,100,4.51,CN,1690742381
476,nuuk,64.1835,-51.7216,7.340000000000032,76,75,4.63,GL,1690742382
477,chinde,26.8418,88.0763,19.799999999999955,86,96,1.76,NP,1690742382
478,wagar,16.1525,36.2032,33.25,45,20,7.19,SD,1690742382
479,belmonte,-15.8631,-38.8828,22.96000000000004,85,100,4.63,BR,1690742382
480,sabang,5.8933,95.3214,27.950000000000045,79,99,10.14,ID,1690742382
481,russkaya polyana,49.417,31.9201,21.0,65,99,2.98,UA,1690742383
482,belaya kholunitsa,58.84,50.8528,20.83000000000004,76,74,3.29,RU,1690742383
483,ar ruways,24.1103,52.7306,34.33000000000004,41,3,2.89,AE,1690742383
484,aykhal,66.0,111.5,14.519999999999982,62,31,2.29,RU,1690742383
485,monroe,43.1501,-77.6831,24.769999999999985,48,20,3.09,US,1690742384
486,mvurwi,-17.0333,30.85,17.100000000000023,34,10,0.48,ZW,1690742384
487,paarl,-33.7338,18.9752,12.220000000000027,94,100,3.4,ZA,1690742384
488,domna,51.8971,113.1573,19.090000000000032,93,61,0.0,RU,1690742384
489,hot springs,34.5037,-93.0552,37.88,40,0,3.09,US,1690742384
490,chai badan,15.2,101.1333,26.090000000000032,85,100,4.19,TH,1690742385
491,ribeira brava,32.65,-17.0667,27.779999999999973,82,27,1.51,PT,1690742385
492,santa vitoria do palmar,-33.5189,-53.3681,16.25,62,58,2.21,BR,1690742385
493,north battleford,52.7834,-108.2847,26.8900000000001,36,0,5.66,CA,1690742385
494,smidovich,48.6,133.8167,17.360000000000014,97,4,2.99,RU,1690742386
495,yeraliyev,43.2,51.65,27.83000000000004,39,81,8.3,KZ,1690742386
496,kerikeri,-35.2268,173.9474,6.519999999999982,92,2,1.19,NZ,1690742386
497,burela de cabo,43.65,-7.4,18.75,69,12,1.16,ES,1690742386
498,robore,-18.3333,-59.75,33.51999999999998,27,0,3.25,BO,1690742387
499,huarmey,-10.0681,-78.1522,23.220000000000027,67,9,4.97,PE,1690742387
500,bahia honda,22.9036,-83.1592,31.610000000000014,62,100,4.83,CU,1690742387
501,tinajo,29.0788,-13.7081,25.49000000000001,69,20,11.83,ES,1690742387
502,laplace,30.0666,-90.4801,36.72000000000003,59,43,0.79,US,1690742388
503,haiku-pauwela,20.9219,-156.3051,26.809999999999945,61,20,5.36,US,1690742388
504,zeya,53.75,127.2667,17.170000000000073,85,24,0.69,RU,1690742388
505,russellville,35.2784,-93.1338,37.77000000000004,51,0,1.07,US,1690742216
506,paranhos,-23.8928,-55.4311,27.110000000000014,45,34,2.7,BR,1690742388
507,horta,38.5333,-28.6333,25.799999999999955,94,40,4.12,PT,1690742389
508,saint-pierre,-21.3393,55.4781,18.090000000000032,77,0,1.54,RE,1690742389
509,zaki biam,7.5167,9.6167,25.15000000000009,86,100,2.3,NG,1690742389
510,brigantine,39.4101,-74.3646,28.91000000000008,63,0,1.34,US,1690742389
511,nagqu,31.5,92.0,6.039999999999964,83,100,1.36,CN,1690742389
512,clovis,36.8252,-119.7029,37.80000000000001,35,75,2.57,US,1690742390
513,contai,21.7786,87.7536,29.360000000000014,81,100,1.26,IN,1690742390
514,brookings,44.3114,-96.7984,25.21000000000004,53,75,1.54,US,1690742144
515,weno,7.4515,151.8468,28.46000000000004,70,87,1.0,FM,1690742390
516,cooma,-36.2333,149.1333,5.379999999999996,78,0,3.04,AU,1690742391
517,bairnsdale,-37.8333,147.6167,5.590000000000032,92,1,2.13,AU,1690742391
518,belel,7.05,14.4333,17.279999999999973,94,20,1.21,CM,1690742391
519,casariche,37.3037,-4.7582,34.33000000000004,20,0,6.14,ES,1690742233
520,kargil,34.5667,76.1,16.129999999999995,46,5,2.75,IN,1690742391
521,goseong,34.9763,128.3236,24.019999999999985,86,69,0.85,KR,1690742392
522,massawa,15.6097,39.45,34.44,52,100,2.67,ER,1690742392
523,gouyave,12.1646,-61.7296,30.430000000000064,74,40,5.14,GD,1690742392
524,estrela,-28.0611,-50.9383,19.670000000000076,62,1,1.18,BR,1690742393
525,mtambile,-5.3833,39.7,23.950000000000045,76,7,5.89,TZ,1690742394
526,gokwe,-18.2048,28.9349,17.960000000000036,29,1,4.63,ZW,1690742394
527,almodovar del campo,38.7094,-4.1791,36.68000000000001,20,0,4.28,ES,1690742394
528,bathsheba,13.2167,-59.5167,30.340000000000032,84,40,4.63,BB,1690742395
529,al kharijah,25.4514,30.5464,31.83000000000004,17,0,3.38,EG,1690742395
530,west side highway,46.184,-122.9172,24.32000000000005,59,0,2.57,US,1690742395
531,fruita,39.1589,-108.729,35.900000000000034,25,0,2.06,US,1690742395
532,mandalgovi,45.7625,106.2708,25.1400000000001,30,6,3.22,MN,1690742396
533,vredendal,-31.6683,18.5012,9.740000000000007,76,50,2.88,ZA,1690742396
534,richards bay,-28.783,32.0377,16.940000000000055,65,0,3.17,ZA,1690742396
535,sungailiat,-1.85,106.1333,26.340000000000032,80,90,5.63,ID,1690742397
536,pahrump,36.2083,-115.9839,40.53000000000003,14,94,5.36,US,1690742397
537,kyshtovka,56.555,76.6271,16.15000000000009,92,100,2.31,RU,1690742397
538,champerico,14.3,-91.9167,33.299999999999955,65,34,3.73,GT,1690742397
539,fortaleza,-3.7227,-38.5247,31.07000000000005,58,0,9.77,BR,1690742221
540,fale old settlement,-9.3852,-171.2468,28.269999999999985,74,37,5.08,TK,1690742398
541,siniscola,40.5719,9.6922,31.75,64,54,0.84,IT,1690742398
542,usinsk,65.9939,57.5281,20.00999999999999,63,10,3.85,RU,1690742398
543,sapri,40.0751,15.6296,24.360000000000014,83,2,0.63,IT,1690742398
544,marka,1.7159,44.7717,24.680000000000064,85,5,6.53,SO,1690742399
545,recani,31.2846,-4.2688,41.32000000000005,7,76,2.86,MA,1690742399
546,san juan del sur,11.2529,-85.8705,32.120000000000005,74,40,2.06,NI,1690742399
547,nantucket,41.2835,-70.0995,24.029999999999973,65,20,6.69,US,1690742182
548,sodra sandby,56.5667,16.6167,19.920000000000076,80,32,5.84,SE,1690742399
549,akureyri,65.6835,-18.0878,12.960000000000036,76,75,4.63,IS,1690742400
550,buckeye,33.3703,-112.5838,40.660000000000025,35,55,0.13,US,1690742400
551,atafu village,-8.5421,-172.5159,28.529999999999973,70,19,6.29,TK,1690742400
552,oltenita,44.0833,26.6333,25.40000000000009,41,89,6.23,RO,1690742401
553,arraial do cabo,-22.9661,-42.0278,20.920000000000076,68,75,3.6,BR,1690742401
554,ulaangom,49.9811,92.0667,18.71000000000004,47,0,1.08,MN,1690742401
555,santiago juxtlahuaca,17.3333,-98.0167,21.49000000000001,75,92,1.58,MX,1690742401
556,solwezi,-12.1688,26.3894,19.029999999999973,25,86,0.83,ZM,1690742402
557,valparaiso,-33.0393,-71.6273,21.129999999999995,59,79,2.06,CL,1690742402
558,elk city,35.412,-99.4043,37.19,23,20,4.12,US,1690742402
559,choibalsan,48.0667,114.5,25.090000000000032,30,3,4.43,MN,1690742403
560,ringkobing,56.0901,8.244,14.450000000000044,80,97,7.85,DK,1690742403
561,boyolangu,-8.1181,111.8935,21.24000000000001,92,63,1.65,ID,1690742403
562,yangiobod,41.1192,70.0941,21.0,30,0,0.39,UZ,1690742403
563,acajutla,13.5928,-89.8275,30.519999999999985,70,76,2.56,SV,1690742404
564,hau-ri,41.2006,129.4703,23.00999999999999,81,100,1.71,KP,1690742404
565,daru,-9.0763,143.2092,24.779999999999973,77,100,7.53,PG,1690742404
566,corowa,-36.0333,146.3833,8.100000000000023,93,9,2.12,AU,1690742404
567,egilsstadir,65.2653,-14.3948,9.950000000000044,76,40,6.69,IS,1690742405
568,laascaanood,8.4774,47.3597,26.529999999999973,53,10,14.0,SO,1690742405
